,familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia
5997,BOLLERIA,3960,2021-06-24,Día de San Juan,2.318000078201294,186.0,431.147997379303,1
5998,BOLLERIA,3880,2021-06-24,Día de San Juan,2.5910000801086426,102.0,264.28199768066406,3
5999,BOLLERIA,3960,2021-07-12,,2.318000078201294,297.0,688.4459958076477,1
6000,BOLLERIA,6425,2021-08-10,,31.36400032043457,14.57699990272522,457.19248962402344,2
6001,BOLLERIA,6286,2021-10-11,,3.4089999198913574,90.0,306.80999183654785,4
6002,BOLLERIA,6425,2021-11-16,,32.590999603271484,16.304999887943268,531.3958072662354,2
6003,BOLLERIA,6425,2021-11-22,,32.590999603271484,8.031000018119812,261.73840141296387,2
6004,BOLLERIA,3960,2021-11-26,,2.5910000801086426,198.0,513.0179948806763,1
6005,BOLLERIA,5803,2021-12-08,,3.0,120.0,360.0,5
6006,BOLLERIA,6425,2021-12-11,,32.590999603271484,18.444000005722046,601.1079025268555,2
6007,BOLLERIA,6425,2021-12-28,,32.590999603271484,13.518000304698944,440.5656032562256,2
6008,BOLLERIA,5803,2022-03-22,,3.5450000762939453,66.0,233.97000312805176,5
6009,BOLLERIA,3880,2022-05-21,,3.2730000019073486,108.0,353.4840087890625,3
6010,BOLLERIA,3880,2022-06-24,Día de San Juan,3.2730000019073486,132.0,432.0360107421875,3
6011,BOLLERIA,3880,2022-07-16,Día de la Virgen del Carmen,3.2730000019073486,132.0,432.0360107421875,3
6012,BOLLERIA,3880,2022-07-19,,3.2730000019073486,93.0,304.3890075683594,3
6013,BOLLERIA,6286,2022-08-07,,3.818000078201294,87.0,332.16600227355957,4
6014,BOLLERIA,6425,2022-08-27,,34.090999603271484,20.388000428676605,695.0473194122314,2
6015,BOLLERIA,6425,2022-09-09,,34.090999603271484,12.203999936580658,416.0467052459717,2
6016,BOLLERIA,6286,2022-10-26,,3.818000078201294,105.0,400.8900089263916,4
6017,BOLLERIA,5803,2022-11-02,,3.5450000762939453,63.0,223.33500289916992,5
6018,BOLLERIA,3880,2022-11-09,,3.2730000019073486,207.0,677.5110168457031,3
6019,BOLLERIA,3880,2022-12-09,,3.5450000762939453,138.0,489.21000480651855,3
6020,BOLLERIA,3960,2022-12-24,Nochebuena,2.7269999980926514,192.0,523.583984375,1
6021,BOLLERIA,6425,2023-02-20,,34.090999603271484,6.426000118255615,219.06829833984375,2
6022,BOLLERIA,3880,2023-03-02,,3.5450000762939453,153.0,542.3850040435791,3
6023,BOLLERIA,3880,2023-03-13,,3.5450000762939453,126.0,446.6700096130371,3
6024,PANADERIA,1043,2021-05-19,,2.5959999561309814,144.0,373.82400131225586,2
6025,PANADERIA,1084,2021-05-20,,0.8650000095367432,456.0,394.4400098323822,4
6026,PANADERIA,900,2021-05-22,,0.8650000095367432,516.0,446.3400056362152,3
6027,PANADERIA,1084,2021-06-11,,0.8650000095367432,483.0,417.7950003147125,4
6028,PANADERIA,1043,2021-06-12,,2.5959999561309814,219.0,568.5240077972412,2
6029,PANADERIA,417,2021-06-30,,4.038000106811523,54.0,218.05200004577637,5
6030,PANADERIA,900,2021-07-18,,0.8650000095367432,708.0,612.4200117588043,3
6031,PANADERIA,417,2021-08-03,,4.038000106811523,69.0,278.6220016479492,5
6032,PANADERIA,968,2021-08-09,,2.1630001068115234,234.0,506.1419906616211,1
6033,PANADERIA,968,2021-08-14,,2.1630001068115234,225.0,486.67500162124634,1
6034,PANADERIA,417,2021-08-16,,4.038000106811523,51.0,205.9380054473877,5
6035,PANADERIA,417,2021-09-14,,4.327000141143799,45.0,194.71499919891357,5
6036,PANADERIA,1084,2021-09-20,,0.8650000095367432,528.0,456.71999740600586,4
6037,PANADERIA,968,2021-10-08,,2.308000087738037,198.0,456.98399353027344,1
6038,PANADERIA,1084,2022-01-07,,1.0099999904632568,387.0,390.86999797821045,4
6039,PANADERIA,1043,2022-03-06,,2.740000009536743,270.0,739.8000020980835,2
6040,PANADERIA,968,2022-04-08,,2.4519999027252197,240.0,588.4800119400024,1
6041,PANADERIA,1084,2022-06-28,,1.1540000438690186,336.0,387.743989944458,4
6042,PANADERIA,417,2022-07-06,,4.614999771118164,54.0,249.21000385284424,5
6043,PANADERIA,968,2022-08-04,,2.4519999027252197,210.0,514.9200029373169,1
6044,PANADERIA,900,2022-08-10,,1.0099999904632568,297.0,299.96999859809875,3
6045,PANADERIA,1043,2022-08-30,,3.0290000438690186,156.0,472.5239963531494,2
6046,PANADERIA,1043,2022-09-23,,3.0290000438690186,138.0,418.00199699401855,2
6047,PANADERIA,417,2022-09-24,,4.614999771118164,84.0,387.6600065231323,5
6048,PANADERIA,1084,2022-10-23,,1.1540000438690186,432.0,498.5279960632324,4
6049,PANADERIA,1084,2022-11-06,,1.1540000438690186,450.0,519.2999935150146,4
6050,PANADERIA,968,2022-12-01,,2.4519999027252197,216.0,529.6320009231567,1
6051,PANADERIA,900,2022-12-15,,1.0099999904632568,381.0,384.8099925518036,3
6052,PANADERIA,1084,2022-12-21,,1.1540000438690186,315.0,363.5099925994873,4
6053,PANADERIA,417,2022-12-23,,4.614999771118164,81.0,373.8149995803833,5
6054,PANADERIA,1084,2023-03-20,,1.2000000476837158,288.0,345.59999990463257,4
6055,PASTELERIA,5403,2021-06-13,,34.090999603271484,12.900000095367432,439.7740020751953,2
6056,PASTELERIA,6523,2021-06-14,,32.590999603271484,9.0,293.31900787353516,3
6057,PASTELERIA,6549,2021-07-06,,28.5,6.0,171.0,5
6058,PASTELERIA,6451,2021-07-18,,37.909000396728516,21.0,796.088981628418,4
6059,PASTELERIA,6549,2021-08-20,,28.5,6.0,171.0,5
6060,PASTELERIA,5404,2021-09-04,,39.54499816894531,7.949999809265137,314.38299560546875,1
6061,PASTELERIA,6549,2021-10-02,,29.86400032043457,12.0,358.3680114746094,5
6062,PASTELERIA,5404,2022-02-10,,40.77299880981445,10.5,428.11700439453125,1
6063,PASTELERIA,5404,2022-04-08,,42.27299880981445,20.09999990463257,849.6880187988281,1
6064,PASTELERIA,6549,2022-04-12,Martes Santo,32.590999603271484,6.0,195.54600524902344,5
6065,PASTELERIA,6451,2022-04-17,Domingo de Resurrección,43.5,18.0,783.0,4
6066,PASTELERIA,5404,2022-04-18,,42.27299880981445,12.299999713897705,519.9580078125,1
6067,PASTELERIA,5403,2022-09-05,,39.54499816894531,8.699999809265137,344.04200744628906,2
6068,PASTELERIA,5404,2022-10-24,,42.27299880981445,10.5,443.86700439453125,1
6069,PASTELERIA,6549,2022-10-24,,32.590999603271484,3.0,97.77300262451172,5
6070,PASTELERIA,5403,2022-12-02,,40.77299880981445,19.800000190734863,807.3060150146484,2
6071,PASTELERIA,5403,2023-01-11,,40.77299880981445,4.5,183.47900390625,2
6072,PASTELERIA,5403,2023-02-03,,40.77299880981445,17.40000009536743,709.4499969482422,2
6073,PASTELERIA,6549,2023-02-26,,32.590999603271484,18.0,586.6380157470703,5
6074,PASTELERIA,6549,2023-03-03,,32.590999603271484,6.0,195.54600524902344,5
6075,PASTELERIA,5403,2023-03-04,,40.77299880981445,24.0,978.5530090332031,2
6076,PASTELERIA,6523,2023-03-24,,40.77299880981445,3.0,122.31900024414062,3
6077,BOLLERIA,5803,2021-05-29,,2.7269999980926514,87.0,237.24899291992188,5
6078,BOLLERIA,3880,2021-06-04,,2.5910000801086426,141.0,365.3310022354126,3
6079,BOLLERIA,6286,2021-08-09,,3.135999917984009,60.0,188.1599941253662,4
6080,BOLLERIA,3880,2021-08-18,,2.5910000801086426,117.0,303.1470003128052,3
6081,BOLLERIA,3880,2021-08-30,,2.5910000801086426,57.0,147.68700122833252,3
6082,BOLLERIA,6425,2021-09-17,,32.590999603271484,18.360000014305115,598.3713035583496,2
6083,BOLLERIA,5803,2021-11-23,,3.0,54.0,162.0,5
6084,BOLLERIA,3960,2021-12-29,,2.5910000801086426,264.0,684.0240058898926,1
6085,BOLLERIA,6286,2021-12-30,,3.4089999198913574,75.0,255.67500019073486,4
6086,BOLLERIA,5803,2022-01-11,,3.0,30.0,90.0,5
6087,BOLLERIA,5803,2022-02-18,,3.0,93.0,279.0,5
6088,BOLLERIA,5803,2022-03-02,,3.0,63.0,189.0,5
6089,BOLLERIA,5803,2022-03-11,,3.0,93.0,279.0,5
6090,BOLLERIA,3960,2022-05-09,,2.5910000801086426,207.0,536.3370094299316,1
6091,BOLLERIA,6286,2022-05-31,,3.818000078201294,90.0,343.6200065612793,4
6092,BOLLERIA,6425,2022-08-01,,34.090999603271484,16.439999878406525,560.4562072753906,2
6093,BOLLERIA,6286,2022-08-05,,3.818000078201294,48.0,183.2640037536621,4
6094,BOLLERIA,6425,2022-08-17,Feria de Málaga,34.090999603271484,21.440999805927277,730.9449882507324,2
6095,BOLLERIA,3880,2022-08-23,,3.2730000019073486,105.0,343.6650085449219,3
6096,BOLLERIA,3960,2022-09-15,,2.5910000801086426,213.0,551.8829956054688,1
6097,BOLLERIA,6286,2023-01-21,,4.091000080108643,150.0,613.6500072479248,4
6098,BOLLERIA,3880,2023-02-09,,3.5450000762939453,186.0,659.3700084686279,3
6099,BOLLERIA,3880,2023-02-26,,3.5450000762939453,351.0,1244.2950057983398,3
6100,BOLLERIA,6425,2023-03-25,,34.090999603271484,16.71000027656555,569.660099029541,2
6101,BOLLERIA,3960,2023-04-14,,3.2730000019073486,204.0,667.6920166015625,1
6102,PANADERIA,1084,2021-06-18,,0.8650000095367432,483.0,417.7950110435486,4
6103,PANADERIA,417,2021-07-09,,4.038000106811523,84.0,339.19200325012207,5
6104,PANADERIA,968,2021-07-10,,2.1630001068115234,237.0,512.6309876441956,1
6105,PANADERIA,1084,2021-07-31,,0.8650000095367432,225.0,194.62500524520874,4
6106,PANADERIA,968,2021-09-21,,2.308000087738037,252.0,581.6159858703613,1
6107,PANADERIA,1084,2021-10-07,,0.8650000095367432,300.0,259.50000286102295,4
6108,PANADERIA,417,2021-10-07,,4.327000141143799,60.0,259.61999893188477,5
6109,PANADERIA,1084,2021-10-25,,0.8650000095367432,420.0,363.30000257492065,4
6110,PANADERIA,900,2021-10-29,,0.8650000095367432,534.0,461.9100043773651,3
6111,PANADERIA,1084,2021-11-28,,0.8650000095367432,408.0,352.91999888420105,4
6112,PANADERIA,968,2022-03-28,,2.4519999027252197,345.0,845.9399890899658,1
6113,PANADERIA,417,2022-04-27,,4.614999771118164,57.0,263.05500316619873,5
6114,PANADERIA,417,2022-04-29,,4.614999771118164,45.0,207.67500019073486,5
6115,PANADERIA,1043,2022-05-09,,3.0290000438690186,183.0,554.3070011138916,2
6116,PANADERIA,1043,2022-06-30,,3.0290000438690186,156.0,472.52400398254395,2
6117,PANADERIA,968,2022-08-26,,2.4519999027252197,207.0,507.5640125274658,1
6118,PANADERIA,900,2022-09-16,,1.0099999904632568,324.0,327.2400050163269,3
6119,PANADERIA,1043,2022-12-17,,3.0290000438690186,123.0,372.56699562072754,2
6120,PANADERIA,968,2022-12-22,,2.4519999027252197,219.0,536.9880065917969,1
6121,PANADERIA,900,2023-01-05,,1.0499999523162842,480.0,503.99998569488525,3
6122,PANADERIA,1043,2023-01-16,,3.1500000953674316,177.0,557.5499935150146,2
6123,PANADERIA,1043,2023-02-17,,3.1500000953674316,129.0,406.3499984741211,2
6124,PANADERIA,1084,2023-03-12,,1.2000000476837158,369.0,442.79999828338623,4
6125,PANADERIA,1084,2023-04-12,,1.2000000476837158,312.0,374.39999628067017,4
6126,PASTELERIA,6523,2021-05-17,,32.590999603271484,3.0,97.77300262451172,3
6127,PASTELERIA,6451,2021-09-13,,40.77299880981445,6.0,244.63800048828125,4
6128,PASTELERIA,6451,2021-09-17,,40.77299880981445,6.0,244.63800048828125,4
6129,PASTELERIA,6523,2021-09-24,,36.81800079345703,9.0,331.3620071411133,3
6130,PASTELERIA,5403,2021-09-28,,36.81800079345703,6.0,220.9080047607422,2
6131,PASTELERIA,6451,2021-10-29,,40.77299880981445,6.0,244.63800048828125,4
6132,PASTELERIA,5403,2021-12-27,,36.81800079345703,3.0,110.4540023803711,2
6133,PASTELERIA,5403,2022-02-03,,36.81800079345703,6.0,220.9080047607422,2
6134,PASTELERIA,5404,2022-03-26,,42.27299880981445,40.80000019073486,1724.740005493164,1
6135,PASTELERIA,6523,2022-03-30,,39.54499816894531,3.0,118.63500213623047,3
6136,PASTELERIA,6549,2022-04-05,,32.590999603271484,9.0,293.31900787353516,5
6137,PASTELERIA,6523,2022-04-26,,39.54499816894531,6.0,237.27000427246094,3
6138,PASTELERIA,5404,2022-06-11,,42.27299880981445,36.30000019073486,1534.5099792480469,1
6139,PASTELERIA,6523,2022-06-12,,39.54499816894531,6.0,237.27000427246094,3
6140,PASTELERIA,6549,2022-07-23,,32.590999603271484,15.0,488.8650131225586,5
6141,PASTELERIA,5403,2022-09-17,,39.54499816894531,37.5,1482.938003540039,2
6142,PASTELERIA,6523,2022-11-15,,39.54499816894531,18.0,711.8100128173828,3
6143,PASTELERIA,6451,2022-12-11,,43.5,6.0,261.0,4
6144,PASTELERIA,5404,2023-01-14,,43.5,36.239999771118164,1576.4400024414062,1
6145,PASTELERIA,6451,2023-03-15,,43.5,3.0,130.5,4
6146,PASTELERIA,6549,2023-03-18,,32.590999603271484,15.0,488.8650131225586,5
6147,PASTELERIA,6549,2023-04-01,,32.590999603271484,15.0,488.8650131225586,5
6148,BOLLERIA,5803,2021-08-12,,2.7269999980926514,51.0,139.07699584960938,5
6149,BOLLERIA,3880,2021-08-14,,2.5910000801086426,120.0,310.9199981689453,3
6150,BOLLERIA,3960,2021-09-21,,2.5910000801086426,159.0,411.96900177001953,1
6151,BOLLERIA,6425,2021-09-26,,32.590999603271484,4.650000035762787,151.5481014251709,2
6152,BOLLERIA,6286,2021-10-14,,3.4089999198913574,75.0,255.6750020980835,4
6153,BOLLERIA,5803,2021-11-04,,3.0,63.0,189.0,5
6154,BOLLERIA,5803,2021-11-21,,3.0,204.0,612.0,5
6155,BOLLERIA,3960,2021-12-09,,2.5910000801086426,210.0,544.1100025177002,1
6156,BOLLERIA,3880,2022-01-17,,3.0,156.0,468.0,3
6157,BOLLERIA,6286,2022-02-02,,3.4089999198913574,114.0,388.62599658966064,4
6158,BOLLERIA,5803,2022-02-25,,3.0,141.0,423.0,5
6159,BOLLERIA,6425,2022-03-07,,32.590999603271484,3.881999969482422,126.51819896697998,2
6160,BOLLERIA,6286,2022-03-11,,3.4089999198913574,84.0,286.35600090026855,4
6161,BOLLERIA,6425,2022-04-09,,34.090999603271484,18.996000289916992,647.5928134918213,2
6162,BOLLERIA,3960,2022-05-11,,2.5910000801086426,198.0,513.0180006027222,1
6163,BOLLERIA,6286,2022-05-16,,3.818000078201294,57.0,217.62600708007812,4
6164,BOLLERIA,6425,2022-05-26,,34.090999603271484,7.403999924659729,252.40970039367676,2
6165,BOLLERIA,3880,2022-08-12,,3.2730000019073486,117.0,382.9410095214844,3
6166,BOLLERIA,6286,2022-08-18,Feria de Málaga,3.818000078201294,60.0,229.08000564575195,4
6167,BOLLERIA,5803,2022-09-11,,3.5450000762939453,114.0,404.1300048828125,5
6168,BOLLERIA,6286,2022-09-15,,3.818000078201294,78.0,297.80400466918945,4
6169,BOLLERIA,3960,2022-11-13,,2.5910000801086426,369.0,956.0789937973022,1
6170,BOLLERIA,3880,2022-11-23,,3.2730000019073486,231.0,756.0630187988281,3
6171,BOLLERIA,3960,2023-02-03,,2.7269999980926514,246.0,670.8419799804688,1
6172,BOLLERIA,5803,2023-02-24,,3.5450000762939453,93.0,329.6850070953369,5
6173,PANADERIA,1043,2021-05-01,,2.5959999561309814,327.0,848.8920021057129,2
6174,PANADERIA,968,2021-06-08,,2.1630001068115234,273.0,590.4989862442017,1
6175,PANADERIA,900,2021-08-23,,0.8650000095367432,582.0,503.42999601364136,3
6176,PANADERIA,417,2021-09-07,,4.327000141143799,81.0,350.4869976043701,5
6177,PANADERIA,1043,2021-09-08,Fiesta de la Virgen de la Victoria,2.740000009536743,222.0,608.2800102233887,2
6178,PANADERIA,417,2021-09-12,,4.327000141143799,60.0,259.61999797821045,5
6179,PANADERIA,417,2021-10-16,,4.327000141143799,78.0,337.5059986114502,5
6180,PANADERIA,1084,2021-10-21,,0.8650000095367432,492.0,425.5800039768219,4
6181,PANADERIA,1043,2021-10-27,,2.740000009536743,195.0,534.3000059127808,2
6182,PANADERIA,900,2021-11-28,,0.8650000095367432,513.0,443.74500846862793,3
6183,PANADERIA,968,2021-12-04,,2.308000087738037,267.0,616.2359848022461,1
6184,PANADERIA,900,2022-02-13,,1.0099999904632568,534.0,539.3400025367737,3
6185,PANADERIA,900,2022-02-16,,1.0099999904632568,453.0,457.5299987792969,3
6186,PANADERIA,417,2022-02-19,,4.327000141143799,69.0,298.56300258636475,5
6187,PANADERIA,900,2022-02-27,,1.0099999904632568,264.0,266.64000153541565,3
6188,PANADERIA,968,2022-03-01,,2.308000087738037,228.0,526.2239837646484,1
6189,PANADERIA,1084,2022-03-22,,1.0099999904632568,357.0,360.5700011253357,4
6190,PANADERIA,1043,2022-03-25,,3.0290000438690186,195.0,590.6549949645996,2
6191,PANADERIA,900,2022-04-25,,1.0099999904632568,714.0,721.1399922370911,3
6192,PANADERIA,1084,2022-06-03,,1.1540000438690186,288.0,332.3519916534424,4
6193,PANADERIA,968,2022-06-10,,2.4519999027252197,183.0,448.71599769592285,1
6194,PANADERIA,900,2022-07-14,,1.0099999904632568,375.0,378.75000500679016,3
6195,PANADERIA,968,2022-08-27,,2.4519999027252197,321.0,787.0920076370239,1
6196,PANADERIA,1084,2022-11-08,,1.1540000438690186,225.0,259.6499938964844,4
6197,PANADERIA,1043,2022-11-13,,3.0290000438690186,243.0,736.0470123291016,2
6198,PANADERIA,1084,2022-11-16,,1.1540000438690186,297.0,342.7379970550537,4
6199,PANADERIA,417,2022-11-27,,4.614999771118164,66.0,304.5900020599365,5
6200,PANADERIA,900,2022-12-07,,1.0099999904632568,438.0,442.3799912929535,3
6201,PANADERIA,1084,2022-12-24,Nochebuena,1.1540000438690186,357.0,411.97800064086914,4
6202,PANADERIA,1043,2023-02-12,,3.1500000953674316,255.0,803.2500076293945,2
6203,PANADERIA,900,2023-03-26,,1.0499999523162842,255.0,267.74999952316284,3
6204,PANADERIA,417,2023-04-07,Viernes Santo,4.800000190734863,60.0,287.9999942779541,5
6205,PANADERIA,900,2023-04-28,,1.0499999523162842,186.0,195.30000066757202,3
6206,PASTELERIA,6549,2021-06-18,,28.5,9.0,256.5,5
6207,PASTELERIA,5404,2021-09-03,,39.54499816894531,22.48799991607666,889.2880096435547,1
6208,PASTELERIA,5403,2021-09-23,,36.81800079345703,9.300000190734863,342.4070053100586,2
6209,PASTELERIA,5403,2021-10-05,,36.81800079345703,6.0,220.9080047607422,2
6210,PASTELERIA,5404,2021-11-19,,40.77299880981445,19.40999984741211,791.4039916992188,1
6211,PASTELERIA,5404,2021-12-26,,40.77299880981445,9.300000190734863,379.1889953613281,1
6212,PASTELERIA,5403,2022-01-01,Año Nuevo,36.81800079345703,19.199999809265137,706.9059906005859,2
6213,PASTELERIA,5404,2022-01-28,,40.77299880981445,9.0,366.9570007324219,1
6214,PASTELERIA,5404,2022-06-04,,42.27299880981445,40.80000019073486,1724.739013671875,1
6215,PASTELERIA,6451,2022-07-18,,43.5,3.0,130.5,4
6216,PASTELERIA,5403,2022-07-22,,39.54499816894531,6.525000095367432,258.031005859375,2
6217,PASTELERIA,6451,2022-08-30,,43.5,3.0,130.5,4
6218,PASTELERIA,6523,2022-11-20,,39.54499816894531,21.0,830.4450073242188,3
6219,PASTELERIA,6523,2022-12-09,,40.77299880981445,18.0,733.9140014648438,3
6220,PASTELERIA,5404,2023-01-08,,43.5,10.5,456.75,1
6221,PASTELERIA,5404,2023-02-27,,43.5,4.5,195.75,1
6222,PASTELERIA,5403,2023-03-05,,40.77299880981445,18.0,733.9150085449219,2
6223,PASTELERIA,6549,2023-04-30,,32.590999603271484,27.0,879.9570159912109,5
6224,BOLLERIA,3960,2021-06-13,,2.318000078201294,249.0,577.1820096969604,1
6225,BOLLERIA,3880,2021-08-21,,2.5910000801086426,108.0,279.8279972076416,3
6226,BOLLERIA,3880,2021-09-02,,2.5910000801086426,114.0,295.37399768829346,3
6227,BOLLERIA,5803,2021-09-14,,3.0,72.0,216.0,5
6228,BOLLERIA,3880,2021-10-31,Noche de Halloween,3.0,207.0,621.0,3
6229,BOLLERIA,6425,2021-11-10,,32.590999603271484,7.403999924659729,241.3036994934082,2
6230,BOLLERIA,3960,2021-11-11,,2.5910000801086426,201.0,520.7910013198853,1
6231,BOLLERIA,3880,2021-11-13,,3.0,123.0,369.0,3
6232,BOLLERIA,3880,2021-12-22,,3.0,147.0,441.0,3
6233,BOLLERIA,5803,2022-02-27,,3.0,228.0,684.0,5
6234,BOLLERIA,5803,2022-04-10,Domingo de Ramos,3.5450000762939453,93.0,329.6850051879883,5
6235,BOLLERIA,6425,2022-04-25,,34.090999603271484,8.075999855995178,275.31889724731445,2
6236,BOLLERIA,3960,2022-04-28,,2.5910000801086426,234.0,606.2940044403076,1
6237,BOLLERIA,3960,2022-07-17,,2.5910000801086426,237.0,614.0669927597046,1
6238,BOLLERIA,6286,2022-07-31,,3.818000078201294,102.0,389.43600845336914,4
6239,BOLLERIA,5803,2022-08-09,,3.5450000762939453,42.0,148.8900032043457,5
6240,BOLLERIA,3960,2022-08-15,Feria de Málaga,2.5910000801086426,324.0,839.4840059280396,1
6241,BOLLERIA,3960,2022-09-05,,2.5910000801086426,189.0,489.69900131225586,1
6242,BOLLERIA,5803,2022-09-22,,3.5450000762939453,84.0,297.7800045013428,5
6243,BOLLERIA,3880,2022-10-02,,3.2730000019073486,342.0,1119.3660278320312,3
6244,BOLLERIA,5803,2022-10-21,,3.5450000762939453,120.0,425.3999996185303,5
6245,BOLLERIA,3960,2022-11-24,,2.5910000801086426,219.0,567.4290027618408,1
6246,BOLLERIA,3960,2022-12-22,,2.7269999980926514,177.0,482.6789855957031,1
6247,BOLLERIA,3880,2023-01-13,,3.5450000762939453,210.0,744.4500122070312,3
6248,BOLLERIA,3960,2023-02-07,,2.7269999980926514,213.0,580.8509826660156,1
6249,BOLLERIA,3880,2023-02-24,,3.5450000762939453,252.0,893.3399963378906,3
6250,BOLLERIA,3880,2023-03-09,,3.5450000762939453,159.0,563.6550045013428,3
6251,BOLLERIA,5803,2023-04-04,Martes Santo,3.5450000762939453,93.0,329.6850051879883,5
6252,PANADERIA,968,2021-06-04,,2.1630001068115234,225.0,486.6749897003174,1
6253,PANADERIA,968,2021-06-17,,2.1630001068115234,231.0,499.65298891067505,1
6254,PANADERIA,1084,2021-06-20,,0.8650000095367432,447.0,386.65500378608704,4
6255,PANADERIA,417,2021-07-15,,4.038000106811523,66.0,266.50800132751465,5
6256,PANADERIA,417,2021-07-22,,4.038000106811523,63.0,254.39400482177734,5
6257,PANADERIA,900,2021-07-29,,0.8650000095367432,528.0,456.71999979019165,3
6258,PANADERIA,968,2021-09-09,,2.308000087738037,219.0,505.4519920349121,1
6259,PANADERIA,900,2021-09-27,,0.8650000095367432,537.0,464.50500559806824,3
6260,PANADERIA,1043,2021-09-29,,2.740000009536743,156.0,427.44000244140625,2
6261,PANADERIA,968,2021-11-22,,2.308000087738037,312.0,720.0959854125977,1
6262,PANADERIA,1043,2021-12-30,,2.740000009536743,198.0,542.5200080871582,2
6263,PANADERIA,1084,2022-01-22,,1.0099999904632568,387.0,390.8700022697449,4
6264,PANADERIA,1084,2022-02-23,,1.0099999904632568,267.0,269.66999888420105,4
6265,PANADERIA,968,2022-03-15,,2.4519999027252197,276.0,676.7520084381104,1
6266,PANADERIA,1043,2022-04-01,,3.0290000438690186,180.0,545.2199954986572,2
6267,PANADERIA,1043,2022-04-11,Lunes Santo,3.0290000438690186,159.0,481.6109981536865,2
6268,PANADERIA,968,2022-04-15,Viernes Santo,2.4519999027252197,384.0,941.5679893493652,1
6269,PANADERIA,1084,2022-05-14,,1.0099999904632568,423.0,427.2300019264221,4
6270,PANADERIA,1043,2022-06-13,,3.0290000438690186,177.0,536.132999420166,2
6271,PANADERIA,900,2022-11-03,,1.0099999904632568,375.0,378.7499978542328,3
6272,PANADERIA,417,2022-12-30,,4.614999771118164,60.0,276.9000024795532,5
6273,PANADERIA,900,2023-01-03,,1.0499999523162842,645.0,677.2500038146973,3
6274,PANADERIA,1084,2023-01-15,,1.2000000476837158,411.0,493.19999837875366,4
6275,PANADERIA,1084,2023-02-04,,1.2000000476837158,297.0,356.40000200271606,4
6276,PANADERIA,968,2023-02-12,,2.549999952316284,324.0,826.2000102996826,1
6277,PANADERIA,900,2023-02-16,,1.0499999523162842,303.0,318.1499996185303,3
6278,PANADERIA,900,2023-02-24,,1.0499999523162842,324.0,340.199999332428,3
6279,PANADERIA,1043,2023-04-23,,3.1500000953674316,246.0,774.9000062942505,2
6280,PASTELERIA,5403,2021-05-02,Día de la Madre,34.090999603271484,21.299999952316284,726.1387100219727,2
6281,PASTELERIA,6549,2021-05-07,,28.5,18.0,513.0,5
6282,PASTELERIA,6523,2021-08-10,,32.590999603271484,9.0,293.31900787353516,3
6283,PASTELERIA,5404,2021-09-19,,40.77299880981445,9.449999809265137,385.3050079345703,1
6284,PASTELERIA,6451,2021-10-04,,40.77299880981445,15.0,611.5950012207031,4
6285,PASTELERIA,5404,2021-11-18,,40.77299880981445,3.0,122.31900024414062,1
6286,PASTELERIA,5403,2021-11-26,,36.81800079345703,9.299999952316284,342.4070053100586,2
6287,PASTELERIA,6549,2021-12-19,,29.86400032043457,9.0,268.77600860595703,5
6288,PASTELERIA,6451,2021-12-29,,40.77299880981445,15.0,611.5950012207031,4
6289,PASTELERIA,5403,2021-12-29,,36.81800079345703,7.5,276.13500213623047,2
6290,PASTELERIA,6523,2022-03-09,,36.81800079345703,15.0,552.2700119018555,3
6291,PASTELERIA,6523,2022-03-17,,39.54499816894531,18.0,711.8100128173828,3
6292,PASTELERIA,6549,2022-06-20,,32.590999603271484,9.0,293.31900787353516,5
6293,PASTELERIA,6549,2022-06-21,,32.590999603271484,6.0,195.54600524902344,5
6294,PASTELERIA,5403,2022-06-24,Día de San Juan,39.54499816894531,17.09999990463257,676.2190017700195,2
6295,PASTELERIA,6549,2022-06-25,,32.590999603271484,15.0,488.8650131225586,5
6296,PASTELERIA,6523,2022-10-07,,39.54499816894531,6.0,237.27000427246094,3
6297,PASTELERIA,6523,2022-10-11,,39.54499816894531,9.0,355.9050064086914,3
6298,PASTELERIA,5403,2022-10-21,,39.54499816894531,4.5,177.9530029296875,2
6299,PASTELERIA,6451,2022-11-05,,43.5,18.0,783.0,4
6300,PASTELERIA,6523,2022-12-12,,40.77299880981445,12.0,489.2760009765625,3
6301,PASTELERIA,5404,2022-12-20,,43.5,19.800000190734863,861.2999877929688,1
6302,PASTELERIA,6523,2022-12-26,,40.77299880981445,18.0,733.9140014648438,3
6303,PASTELERIA,5403,2022-12-31,Nochevieja,40.77299880981445,25.5,1039.7120056152344,2
6304,PASTELERIA,6451,2023-01-22,,43.5,12.0,522.0,4
6305,PASTELERIA,5404,2023-02-12,,43.5,13.800000190734863,600.2999877929688,1
6306,BOLLERIA,5803,2021-05-21,,2.7269999980926514,99.0,269.9729919433594,5
6307,BOLLERIA,6425,2021-06-16,,31.36400032043457,9.330000162124634,292.62560272216797,2
6308,BOLLERIA,6286,2021-06-17,,3.135999917984009,66.0,206.9760046005249,4
6309,BOLLERIA,6286,2021-07-06,,3.135999917984009,66.0,206.97600173950195,4
6310,BOLLERIA,3880,2021-07-07,,2.5910000801086426,117.0,303.1469955444336,3
6311,BOLLERIA,6425,2021-07-08,,31.36400032043457,9.629999995231628,302.0350971221924,2
